"state","year","n_case_visits","pct_home_visit","n_home_visit","n_entered_care","n_fatality","fatality_rate","n_first_day_count","first_day_median_stay","pct_maltreat_in_care","pct_emotional","pct_medical","pct_neglect","pct_physical","pct_sexual","pct_traffic","pct_other_maltreat","pct_missing_maltreat","child_populaton","pct_child_poverty","length_in_care","two_minus_place","three_plus_place","missing_place","n_in_care_place","n_in_care_total","two_minus_place_all","three_plus_place_all","region"
"Pennsylvania",2021,3567,98,3492,7499,65,2.43,13968,16.8,0.2,1.2,3.2,10.8,46.1,46.6,1,0.3,0,2674009,16.9,"less than 12m",89.4,10.4,0.1,8461,21467,0.737137653142032,0.261838496296641,"Northeast"
"Pennsylvania",2021,3567,98,3492,7499,65,2.43,13968,16.8,0.2,1.2,3.2,10.8,46.1,46.6,1,0.3,0,2674009,16.9,"between 12 and 24m",76,23.9,0,5057,21467,0.737137653142032,0.261838496296641,"Northeast"
"Puerto Rico",2017,31227,91,28532,NA,6,0.92,NA,NA,2.07,52.9,8.6,60.5,24.9,2.5,NA,0.4,0,651536,57.8,"greater than 24m",NA,NA,NA,NA,1014,NA,NA,"Other"
"Puerto Rico",2017,31227,91,28532,NA,6,0.92,NA,NA,2.07,52.9,8.6,60.5,24.9,2.5,NA,0.4,0,651536,57.8,"time in care missing",NA,NA,NA,NA,1014,NA,NA,"Other"
"Puerto Rico",2017,31227,91,28532,NA,6,0.92,NA,NA,2.07,52.9,8.6,60.5,24.9,2.5,NA,0.4,0,651536,57.8,"less than 12m",NA,NA,NA,NA,1014,NA,NA,"Other"
"Puerto Rico",2017,31227,91,28532,NA,6,0.92,NA,NA,2.07,52.9,8.6,60.5,24.9,2.5,NA,0.4,0,651536,57.8,"between 12 and 24m",NA,NA,NA,NA,1014,NA,NA,"Other"
"Puerto Rico",2018,28336,93,26316,877,3,0.51,2078,21.6,0.27,48.2,9.1,64.7,25.9,2.3,0,0.6,0,591875,56.9,"greater than 24m",30.8,69.2,0,1317,2188,0.630547074954296,0.720001371115174,"Other"
"Puerto Rico",2018,28336,93,26316,877,3,0.51,2078,21.6,0.27,48.2,9.1,64.7,25.9,2.3,0,0.6,0,591875,56.9,"time in care missing",66.7,33.3,0,6,2188,0.630547074954296,0.720001371115174,"Other"
"Puerto Rico",2018,28336,93,26316,877,3,0.51,2078,21.6,0.27,48.2,9.1,64.7,25.9,2.3,0,0.6,0,591875,56.9,"less than 12m",64,36,0,961,2188,0.630547074954296,0.720001371115174,"Other"
"Puerto Rico",2018,28336,93,26316,877,3,0.51,2078,21.6,0.27,48.2,9.1,64.7,25.9,2.3,0,0.6,0,591875,56.9,"between 12 and 24m",52.9,47.1,0,671,2188,0.630547074954296,0.720001371115174,"Other"
"Puerto Rico",2019,23708,92,21801,981,5,0.87,2154,21.8,0.38,49.6,11.4,69.7,24.6,2.5,0,0.7,0,572801,56.8,"greater than 24m",28.6,71.4,0,1326,3150,0.459060634920635,0.536494920634921,"Other"
"Puerto Rico",2019,23708,92,21801,981,5,0.87,2154,21.8,0.38,49.6,11.4,69.7,24.6,2.5,0,0.7,0,572801,56.8,"time in care missing",71.4,28.6,0,7,3150,0.459060634920635,0.536494920634921,"Other"
"Puerto Rico",2019,23708,92,21801,981,5,0.87,2154,21.8,0.38,49.6,11.4,69.7,24.6,2.5,0,0.7,0,572801,56.8,"less than 12m",65.7,34.3,0,1150,3150,0.459060634920635,0.536494920634921,"Other"
"Puerto Rico",2019,23708,92,21801,981,5,0.87,2154,21.8,0.38,49.6,11.4,69.7,24.6,2.5,0,0.7,0,572801,56.8,"between 12 and 24m",46.9,53.1,0,653,3150,0.459060634920635,0.536494920634921,"Other"
"Puerto Rico",2020,23479,93,21923,590,5,0.88,2171,18.4,0.14,53.1,13.3,70,25,2.7,0,0.9,0,567614,NA,"greater than 24m",26.2,73.8,0,1156,2761,0.426552698297718,0.518756972111554,"Other"
"Puerto Rico",2020,23479,93,21923,590,5,0.88,2171,18.4,0.14,53.1,13.3,70,25,2.7,0,0.9,0,567614,NA,"time in care missing",100,0,0,1,2761,0.426552698297718,0.518756972111554,"Other"
"Puerto Rico",2020,23479,93,21923,590,5,0.88,2171,18.4,0.14,53.1,13.3,70,25,2.7,0,0.9,0,567614,NA,"less than 12m",72.5,27.5,0,720,2761,0.426552698297718,0.518756972111554,"Other"
"Puerto Rico",2020,23479,93,21923,590,5,0.88,2171,18.4,0.14,53.1,13.3,70,25,2.7,0,0.9,0,567614,NA,"between 12 and 24m",48,52,0,733,2761,0.426552698297718,0.518756972111554,"Other"
"Puerto Rico",2021,20967,97,20349,761,7,1.28,1926,23.3,0.89,57.1,12.7,76.5,19.7,3.9,0,1,0,545790,54.9,"greater than 24m",27.8,72.2,0,1295,2687,0.493197618161519,0.506802381838482,"Other"
"Puerto Rico",2021,20967,97,20349,761,7,1.28,1926,23.3,0.89,57.1,12.7,76.5,19.7,3.9,0,1,0,545790,54.9,"time in care missing",45.5,54.5,0,11,2687,0.493197618161519,0.506802381838482,"Other"
"Puerto Rico",2021,20967,97,20349,761,7,1.28,1926,23.3,0.89,57.1,12.7,76.5,19.7,3.9,0,1,0,545790,54.9,"less than 12m",78.9,21.1,0,828,2687,0.493197618161519,0.506802381838482,"Other"
"Puerto Rico",2021,20967,97,20349,761,7,1.28,1926,23.3,0.89,57.1,12.7,76.5,19.7,3.9,0,1,0,545790,54.9,"between 12 and 24m",55.5,44.5,0,553,2687,0.493197618161519,0.506802381838482,"Other"
"Rhode Island",2017,19732,62,12150,1263,5,2.42,1600,12.3,2.06,36.3,1.6,61.2,14.8,3.3,NA,2.2,0,206942,16.6,"greater than 24m",49.6,50.4,0,677,2863,0.760841075794621,0.239158924205379,"Northeast"
"Rhode Island",2017,19732,62,12150,1263,5,2.42,1600,12.3,2.06,36.3,1.6,61.2,14.8,3.3,NA,2.2,0,206942,16.6,"time in care missing",100,0,0,2,2863,0.760841075794621,0.239158924205379,"Northeast"
"Rhode Island",2017,19732,62,12150,1263,5,2.42,1600,12.3,2.06,36.3,1.6,61.2,14.8,3.3,NA,2.2,0,206942,16.6,"less than 12m",88.9,11.1,0,1462,2863,0.760841075794621,0.239158924205379,"Northeast"
"Rhode Island",2017,19732,62,12150,1263,5,2.42,1600,12.3,2.06,36.3,1.6,61.2,14.8,3.3,NA,2.2,0,206942,16.6,"between 12 and 24m",74.9,25.1,0,722,2863,0.760841075794621,0.239158924205379,"Northeast"
"Rhode Island",2018,22729,63,14256,1323,1,0.49,1786,10.2,1.8,37.1,1.1,61.8,14.7,4.7,NA,1.3,0,206059,18,"greater than 24m",49.9,50.1,0,643,3109,0.755713091026053,0.244286908973947,"Northeast"
"Rhode Island",2018,22729,63,14256,1323,1,0.49,1786,10.2,1.8,37.1,1.1,61.8,14.7,4.7,NA,1.3,0,206059,18,"time in care missing",100,0,0,1,3109,0.755713091026053,0.244286908973947,"Northeast"
"Rhode Island",2018,22729,63,14256,1323,1,0.49,1786,10.2,1.8,37.1,1.1,61.8,14.7,4.7,NA,1.3,0,206059,18,"less than 12m",87.5,12.5,0,1555,3109,0.755713091026053,0.244286908973947,"Northeast"
"Rhode Island",2018,22729,63,14256,1323,1,0.49,1786,10.2,1.8,37.1,1.1,61.8,14.7,4.7,NA,1.3,0,206059,18,"between 12 and 24m",73.3,26.7,0,910,3109,0.755713091026053,0.244286908973947,"Northeast"
"Rhode Island",2019,22966,71,16396,1111,3,1.47,1947,11.4,2.06,36.8,1.8,63.1,13.8,4.5,0,2.2,0,203923,14,"greater than 24m",48.5,51.5,0,788,3058,0.749540876389797,0.250459123610203,"Northeast"
"Rhode Island",2019,22966,71,16396,1111,3,1.47,1947,11.4,2.06,36.8,1.8,63.1,13.8,4.5,0,2.2,0,203923,14,"time in care missing",100,0,0,8,3058,0.749540876389797,0.250459123610203,"Northeast"
"Rhode Island",2019,22966,71,16396,1111,3,1.47,1947,11.4,2.06,36.8,1.8,63.1,13.8,4.5,0,2.2,0,203923,14,"less than 12m",89.8,10.2,0,1282,3058,0.749540876389797,0.250459123610203,"Northeast"
"Rhode Island",2019,22966,71,16396,1111,3,1.47,1947,11.4,2.06,36.8,1.8,63.1,13.8,4.5,0,2.2,0,203923,14,"between 12 and 24m",76.6,23.4,0,980,3058,0.749540876389797,0.250459123610203,"Northeast"
"Rhode Island",2020,24841,67,16571,880,2,0.94,2177,13.6,2.19,38.5,1.3,59.8,13.5,4.9,0,2.6,0,212350,11.5,"greater than 24m",55.7,44.3,0,1051,3057,0.74195551193981,0.25804448806019,"Northeast"
"Rhode Island",2020,24841,67,16571,880,2,0.94,2177,13.6,2.19,38.5,1.3,59.8,13.5,4.9,0,2.6,0,212350,11.5,"time in care missing",100,0,0,3,3057,0.74195551193981,0.25804448806019,"Northeast"
"Rhode Island",2020,24841,67,16571,880,2,0.94,2177,13.6,2.19,38.5,1.3,59.8,13.5,4.9,0,2.6,0,212350,11.5,"less than 12m",90.9,9.1,0,1024,3057,0.74195551193981,0.25804448806019,"Northeast"
"Rhode Island",2020,24841,67,16571,880,2,0.94,2177,13.6,2.19,38.5,1.3,59.8,13.5,4.9,0,2.6,0,212350,11.5,"between 12 and 24m",76.5,23.5,0,979,3057,0.74195551193981,0.25804448806019,"Northeast"
"Rhode Island",2021,22274,64,14203,777,2,0.96,2105,16.5,1.42,37.4,1.5,63.8,12.1,5.1,0,1.2,0,208827,15,"greater than 24m",57.2,42.8,0,1145,2882,0.746008327550312,0.253991672449688,"Northeast"
"Rhode Island",2021,22274,64,14203,777,2,0.96,2105,16.5,1.42,37.4,1.5,63.8,12.1,5.1,0,1.2,0,208827,15,"time in care missing",100,0,0,3,2882,0.746008327550312,0.253991672449688,"Northeast"
"Rhode Island",2021,22274,64,14203,777,2,0.96,2105,16.5,1.42,37.4,1.5,63.8,12.1,5.1,0,1.2,0,208827,15,"less than 12m",92.1,7.9,0,901,2882,0.746008327550312,0.253991672449688,"Northeast"
"Rhode Island",2021,22274,64,14203,777,2,0.96,2105,16.5,1.42,37.4,1.5,63.8,12.1,5.1,0,1.2,0,208827,15,"between 12 and 24m",79.5,20.5,0,833,2882,0.746008327550312,0.253991672449688,"Northeast"
"South Carolina",2017,44025,72,31589,3686,28,2.53,3893,11.6,0.5,0.8,2.1,58.3,55.3,4.9,NA,0.4,0,1104965,22.6,"greater than 24m",33.5,66.5,0,1680,7579,0.659689932708801,0.339727668557857,"South"
"South Carolina",2017,44025,72,31589,3686,28,2.53,3893,11.6,0.5,0.8,2.1,58.3,55.3,4.9,NA,0.4,0,1104965,22.6,"time in care missing",100,0,0,2,7579,0.659689932708801,0.339727668557857,"South"
"South Carolina",2017,44025,72,31589,3686,28,2.53,3893,11.6,0.5,0.8,2.1,58.3,55.3,4.9,NA,0.4,0,1104965,22.6,"less than 12m",82.4,17.5,0.1,4414,7579,0.659689932708801,0.339727668557857,"South"
"South Carolina",2017,44025,72,31589,3686,28,2.53,3893,11.6,0.5,0.8,2.1,58.3,55.3,4.9,NA,0.4,0,1104965,22.6,"between 12 and 24m",53.8,46.2,0,1483,7579,0.659689932708801,0.339727668557857,"South"
"South Carolina",2018,45850,68,31406,4098,39,3.52,3949,12.1,0.67,0.8,2.1,63.1,55.5,5,NA,0.1,0,1108588,22.6,"greater than 24m",27.7,72.3,0,1755,8047,0.643897228780912,0.354733068224183,"South"
"South Carolina",2018,45850,68,31406,4098,39,3.52,3949,12.1,0.67,0.8,2.1,63.1,55.5,5,NA,0.1,0,1108588,22.6,"time in care missing",0,0,0,0,8047,0.643897228780912,0.354733068224183,"South"
"South Carolina",2018,45850,68,31406,4098,39,3.52,3949,12.1,0.67,0.8,2.1,63.1,55.5,5,NA,0.1,0,1108588,22.6,"less than 12m",81.5,18.3,0.2,4730,8047,0.643897228780912,0.354733068224183,"South"
"South Carolina",2018,45850,68,31406,4098,39,3.52,3949,12.1,0.67,0.8,2.1,63.1,55.5,5,NA,0.1,0,1108588,22.6,"between 12 and 24m",53.8,46.1,0.1,1562,8047,0.643897228780912,0.354733068224183,"South"
"South Carolina",2019,48620,68,33221,3958,60,5.39,4342,11.4,0.41,0.6,2,57.7,57.9,5.1,NA,0.1,0,1113673,19.7,"greater than 24m",28.7,71.3,0,1868,8300,0.616755180722891,0.382093253012048,"South"
"South Carolina",2019,48620,68,33221,3958,60,5.39,4342,11.4,0.41,0.6,2,57.7,57.9,5.1,NA,0.1,0,1113673,19.7,"time in care missing",100,0,0,16,8300,0.616755180722891,0.382093253012048,"South"
"South Carolina",2019,48620,68,33221,3958,60,5.39,4342,11.4,0.41,0.6,2,57.7,57.9,5.1,NA,0.1,0,1113673,19.7,"less than 12m",77.1,22.7,0.2,4779,8300,0.616755180722891,0.382093253012048,"South"
"South Carolina",2019,48620,68,33221,3958,60,5.39,4342,11.4,0.41,0.6,2,57.7,57.9,5.1,NA,0.1,0,1113673,19.7,"between 12 and 24m",53.9,46.1,0,1637,8300,0.616755180722891,0.382093253012048,"South"
"South Carolina",2020,47336,64,30316,2961,36,3.23,4458,12.2,0.61,7.4,2.3,60.5,46.7,5.2,0.2,0,0,1114257,18.9,"greater than 24m",28.9,71.1,0,1966,7419,0.57097425529047,0.427783124410298,"South"
"South Carolina",2020,47336,64,30316,2961,36,3.23,4458,12.2,0.61,7.4,2.3,60.5,46.7,5.2,0.2,0,0,1114257,18.9,"time in care missing",100,0,0,6,7419,0.57097425529047,0.427783124410298,"South"
"South Carolina",2020,47336,64,30316,2961,36,3.23,4458,12.2,0.61,7.4,2.3,60.5,46.7,5.2,0.2,0,0,1114257,18.9,"less than 12m",74.7,25.1,0.2,3772,7419,0.57097425529047,0.427783124410298,"South"
"South Carolina",2020,47336,64,30316,2961,36,3.23,4458,12.2,0.61,7.4,2.3,60.5,46.7,5.2,0.2,0,0,1114257,18.9,"between 12 and 24m",50.4,49.5,0.1,1675,7419,0.57097425529047,0.427783124410298,"South"
"South Carolina",2021,43175,69,29774,2709,41,3.67,3993,14.8,1,5.6,2.4,63.7,45.4,5.3,0.5,0,0,1117092,20.1,"greater than 24m",28.6,71.4,0,2095,6702,0.540365860937034,0.459166368248284,"South"
"South Carolina",2021,43175,69,29774,2709,41,3.67,3993,14.8,1,5.6,2.4,63.7,45.4,5.3,0.5,0,0,1117092,20.1,"time in care missing",100,0,0,9,6702,0.540365860937034,0.459166368248284,"South"
"South Carolina",2021,43175,69,29774,2709,41,3.67,3993,14.8,1,5.6,2.4,63.7,45.4,5.3,0.5,0,0,1117092,20.1,"less than 12m",73.3,26.6,0.2,3135,6702,0.540365860937034,0.459166368248284,"South"
"South Carolina",2021,43175,69,29774,2709,41,3.67,3993,14.8,1,5.6,2.4,63.7,45.4,5.3,0.5,0,0,1117092,20.1,"between 12 and 24m",48.9,51.1,0,1463,6702,0.540365860937034,0.459166368248284,"South"
"South Dakota",2017,16730,97,16195,1184,5,2.31,1387,11.1,0.16,1.4,NA,93.8,11.7,4.5,NA,0,0,216108,16.6,"greater than 24m",31.8,68.2,0,547,2571,0.680399844418514,0.319600155581486,"Midwest"
"South Dakota",2017,16730,97,16195,1184,5,2.31,1387,11.1,0.16,1.4,NA,93.8,11.7,4.5,NA,0,0,216108,16.6,"time in care missing",100,0,0,1,2571,0.680399844418514,0.319600155581486,"Midwest"
"South Dakota",2017,16730,97,16195,1184,5,2.31,1387,11.1,0.16,1.4,NA,93.8,11.7,4.5,NA,0,0,216108,16.6,"less than 12m",83,17,0,1334,2571,0.680399844418514,0.319600155581486,"Midwest"
"South Dakota",2017,16730,97,16195,1184,5,2.31,1387,11.1,0.16,1.4,NA,93.8,11.7,4.5,NA,0,0,216108,16.6,"between 12 and 24m",67.8,32.2,0,689,2571,0.680399844418514,0.319600155581486,"Midwest"
"South Dakota",2018,17439,95,16572,1144,3,1.38,1561,11.4,0.04,2.5,NA,95.9,8.1,2.9,NA,0,0,216722,16.4,"greater than 24m",34.1,65.9,0,599,2705,0.672237707948244,0.327762292051756,"Midwest"
"South Dakota",2018,17439,95,16572,1144,3,1.38,1561,11.4,0.04,2.5,NA,95.9,8.1,2.9,NA,0,0,216722,16.4,"time in care missing",100,0,0,2,2705,0.672237707948244,0.327762292051756,"Midwest"
"South Dakota",2018,17439,95,16572,1144,3,1.38,1561,11.4,0.04,2.5,NA,95.9,8.1,2.9,NA,0,0,216722,16.4,"less than 12m",85.6,14.4,0,1317,2705,0.672237707948244,0.327762292051756,"Midwest"
"South Dakota",2018,17439,95,16572,1144,3,1.38,1561,11.4,0.04,2.5,NA,95.9,8.1,2.9,NA,0,0,216722,16.4,"between 12 and 24m",61.6,38.4,0,787,2705,0.672237707948244,0.327762292051756,"Midwest"
"South Dakota",2019,17653,93,16504,1215,9,4.13,1518,12.7,0.26,1.2,NA,97.3,9.4,3.8,NA,0,0,217817,15,"greater than 24m",34,66,0,699,2733,0.641870472008782,0.358129527991218,"Midwest"
"South Dakota",2019,17653,93,16504,1215,9,4.13,1518,12.7,0.26,1.2,NA,97.3,9.4,3.8,NA,0,0,217817,15,"time in care missing",100,0,0,5,2733,0.641870472008782,0.358129527991218,"Midwest"
"South Dakota",2019,17653,93,16504,1215,9,4.13,1518,12.7,0.26,1.2,NA,97.3,9.4,3.8,NA,0,0,217817,15,"less than 12m",81.6,18.4,0,1377,2733,0.641870472008782,0.358129527991218,"Midwest"
"South Dakota",2019,17653,93,16504,1215,9,4.13,1518,12.7,0.26,1.2,NA,97.3,9.4,3.8,NA,0,0,217817,15,"between 12 and 24m",59.5,40.5,0,652,2733,0.641870472008782,0.358129527991218,"Midwest"
"South Dakota",2020,18684,94,17543,1115,12,5.45,1676,11.7,0.47,2.7,NA,95.8,9.8,5.4,0.1,0,0,220094,13.5,"greater than 24m",34.9,65.1,0,691,2791,0.644996058760301,0.355003941239699,"Midwest"
"South Dakota",2020,18684,94,17543,1115,12,5.45,1676,11.7,0.47,2.7,NA,95.8,9.8,5.4,0.1,0,0,220094,13.5,"time in care missing",0,0,0,0,2791,0.644996058760301,0.355003941239699,"Midwest"
"South Dakota",2020,18684,94,17543,1115,12,5.45,1676,11.7,0.47,2.7,NA,95.8,9.8,5.4,0.1,0,0,220094,13.5,"less than 12m",82.8,17.2,0.1,1335,2791,0.644996058760301,0.355003941239699,"Midwest"
"South Dakota",2020,18684,94,17543,1115,12,5.45,1676,11.7,0.47,2.7,NA,95.8,9.8,5.4,0.1,0,0,220094,13.5,"between 12 and 24m",59.3,40.7,0,765,2791,0.644996058760301,0.355003941239699,"Midwest"
"South Dakota",2021,18135,94,17057,1013,9,4.08,1616,13.2,0.04,3.9,NA,95.5,9.7,5.6,0.1,0,0,220429,14.6,"greater than 24m",31.4,68.6,0,742,2629,0.628642829973374,0.371357170026626,"Midwest"
"South Dakota",2021,18135,94,17057,1013,9,4.08,1616,13.2,0.04,3.9,NA,95.5,9.7,5.6,0.1,0,0,220429,14.6,"time in care missing",100,0,0,9,2629,0.628642829973374,0.371357170026626,"Midwest"
"South Dakota",2021,18135,94,17057,1013,9,4.08,1616,13.2,0.04,3.9,NA,95.5,9.7,5.6,0.1,0,0,220429,14.6,"less than 12m",83.1,16.9,0,1184,2629,0.628642829973374,0.371357170026626,"Midwest"
"South Dakota",2021,18135,94,17057,1013,9,4.08,1616,13.2,0.04,3.9,NA,95.5,9.7,5.6,0.1,0,0,220429,14.6,"between 12 and 24m",61.5,38.5,0,694,2629,0.628642829973374,0.371357170026626,"Midwest"
"Tennessee",2017,82033,77,62951,6679,33,2.19,6566,9.7,0.14,2.4,1.4,24.6,62.3,27.6,NA,0,0,1507817,21.2,"greater than 24m",35,65,0,2269,13246,0.582478484070663,0.415525743620716,"South"
"Tennessee",2017,82033,77,62951,6679,33,2.19,6566,9.7,0.14,2.4,1.4,24.6,62.3,27.6,NA,0,0,1507817,21.2,"time in care missing",100,0,0,1,13246,0.582478484070663,0.415525743620716,"South"
"Tennessee",2017,82033,77,62951,6679,33,2.19,6566,9.7,0.14,2.4,1.4,24.6,62.3,27.6,NA,0,0,1507817,21.2,"less than 12m",67.9,31.8,0.2,7730,13246,0.582478484070663,0.415525743620716,"South"
"Tennessee",2017,82033,77,62951,6679,33,2.19,6566,9.7,0.14,2.4,1.4,24.6,62.3,27.6,NA,0,0,1507817,21.2,"between 12 and 24m",51.5,48.4,0.1,3246,13246,0.582478484070663,0.415525743620716,"South"
"Tennessee",2018,86085,75,64135,6888,47,3.11,7282,8.8,0.19,3.1,1.9,22.2,62.6,27.8,0.9,0,0,1510375,22.3,"greater than 24m",36.6,63.3,0,2397,14170,0.580204163726182,0.417906492589979,"South"
"Tennessee",2018,86085,75,64135,6888,47,3.11,7282,8.8,0.19,3.1,1.9,22.2,62.6,27.8,0.9,0,0,1510375,22.3,"time in care missing",100,0,0,1,14170,0.580204163726182,0.417906492589979,"South"
"Tennessee",2018,86085,75,64135,6888,47,3.11,7282,8.8,0.19,3.1,1.9,22.2,62.6,27.8,0.9,0,0,1510375,22.3,"less than 12m",67.8,31.9,0.2,8125,14170,0.580204163726182,0.417906492589979,"South"
"Tennessee",2018,86085,75,64135,6888,47,3.11,7282,8.8,0.19,3.1,1.9,22.2,62.6,27.8,0.9,0,0,1510375,22.3,"between 12 and 24m",50.3,49.7,0.1,3647,14170,0.580204163726182,0.417906492589979,"South"
"Tennessee",2019,90342,76,68348,6719,43,2.85,7652,9.8,0.17,4,1.5,25.2,61.9,25.2,1.1,0,0,1510976,19.7,"greater than 24m",35.2,64.7,0.1,2699,14371,0.574843156356551,0.423330526755271,"South"
"Tennessee",2019,90342,76,68348,6719,43,2.85,7652,9.8,0.17,4,1.5,25.2,61.9,25.2,1.1,0,0,1510976,19.7,"time in care missing",94.1,5.9,0,17,14371,0.574843156356551,0.423330526755271,"South"
"Tennessee",2019,90342,76,68348,6719,43,2.85,7652,9.8,0.17,4,1.5,25.2,61.9,25.2,1.1,0,0,1510976,19.7,"less than 12m",68.6,31.1,0.3,7849,14371,0.574843156356551,0.423330526755271,"South"
"Tennessee",2019,90342,76,68348,6719,43,2.85,7652,9.8,0.17,4,1.5,25.2,61.9,25.2,1.1,0,0,1510976,19.7,"between 12 and 24m",50.2,49.8,0,3806,14371,0.574843156356551,0.423330526755271,"South"
"Tennessee",2020,93390,82,76596,5860,34,2.21,8814,9.8,0.29,5.4,1.5,25.7,59.8,26.9,1.2,0,0,1540917,18.8,"greater than 24m",33.4,66.6,0,3113,14674,0.545570124028895,0.452928444868475,"South"
"Tennessee",2020,93390,82,76596,5860,34,2.21,8814,9.8,0.29,5.4,1.5,25.7,59.8,26.9,1.2,0,0,1540917,18.8,"time in care missing",66.7,33.3,0,12,14674,0.545570124028895,0.452928444868475,"South"
"Tennessee",2020,93390,82,76596,5860,34,2.21,8814,9.8,0.29,5.4,1.5,25.7,59.8,26.9,1.2,0,0,1540917,18.8,"less than 12m",66,33.7,0.4,7344,14674,0.545570124028895,0.452928444868475,"South"
"Tennessee",2020,93390,82,76596,5860,34,2.21,8814,9.8,0.29,5.4,1.5,25.7,59.8,26.9,1.2,0,0,1540917,18.8,"between 12 and 24m",50.2,49.8,0,4205,14674,0.545570124028895,0.452928444868475,"South"
"Tennessee",2021,91884,89,82117,6185,32,2.08,8373,12.2,0.3,3.9,1.5,22.9,58.2,31.1,1.4,0,0,1540674,18.1,"greater than 24m",42.7,57.3,0,3496,14558,0.648535513119934,0.348242547053167,"South"
"Tennessee",2021,91884,89,82117,6185,32,2.08,8373,12.2,0.3,3.9,1.5,22.9,58.2,31.1,1.4,0,0,1540674,18.1,"time in care missing",75,25,0,12,14558,0.648535513119934,0.348242547053167,"South"
"Tennessee",2021,91884,89,82117,6185,32,2.08,8373,12.2,0.3,3.9,1.5,22.9,58.2,31.1,1.4,0,0,1540674,18.1,"less than 12m",78.1,21.3,0.6,7171,14558,0.648535513119934,0.348242547053167,"South"
"Tennessee",2021,91884,89,82117,6185,32,2.08,8373,12.2,0.3,3.9,1.5,22.9,58.2,31.1,1.4,0,0,1540674,18.1,"between 12 and 24m",60.3,39.6,0.1,3879,14558,0.648535513119934,0.348242547053167,"South"
"Texas",2017,344159,88,304523,19840,186,2.53,30491,10.4,0.27,0.6,1.9,85.3,14.4,10,NA,0,0,7365787,20.9,"greater than 24m",21.7,78.3,0,10248,50331,0.623810117025293,0.376189882974707,"South"
"Texas",2017,344159,88,304523,19840,186,2.53,30491,10.4,0.27,0.6,1.9,85.3,14.4,10,NA,0,0,7365787,20.9,"time in care missing",93.5,6.5,0,31,50331,0.623810117025293,0.376189882974707,"South"
"Texas",2017,344159,88,304523,19840,186,2.53,30491,10.4,0.27,0.6,1.9,85.3,14.4,10,NA,0,0,7365787,20.9,"less than 12m",83.5,16.5,0,23950,50331,0.623810117025293,0.376189882974707,"South"
"Texas",2017,344159,88,304523,19840,186,2.53,30491,10.4,0.27,0.6,1.9,85.3,14.4,10,NA,0,0,7365787,20.9,"between 12 and 24m",56.8,43.2,0,16102,50331,0.623810117025293,0.376189882974707,"South"
"Texas",2018,362204,89,322480,20497,200,2.71,31864,10.7,0.23,0.6,1.9,86.2,13.1,10.4,0,0,0,7382686,21.1,"greater than 24m",23.2,76.8,0,10320,52361,0.624486927293214,0.375513072706786,"South"
"Texas",2018,362204,89,322480,20497,200,2.71,31864,10.7,0.23,0.6,1.9,86.2,13.1,10.4,0,0,0,7382686,21.1,"time in care missing",89.3,10.7,0,28,52361,0.624486927293214,0.375513072706786,"South"
"Texas",2018,362204,89,322480,20497,200,2.71,31864,10.7,0.23,0.6,1.9,86.2,13.1,10.4,0,0,0,7382686,21.1,"less than 12m",83.1,16.9,0,24916,52361,0.624486927293214,0.375513072706786,"South"
"Texas",2018,362204,89,322480,20497,200,2.71,31864,10.7,0.23,0.6,1.9,86.2,13.1,10.4,0,0,0,7382686,21.1,"between 12 and 24m",56,44,0,17097,52361,0.624486927293214,0.375513072706786,"South"
"Texas",2019,355643,89,317064,18455,229,3.09,32642,10.8,0.24,0.6,1.8,86.1,12.3,10.9,0,0,0,7406777,19.2,"greater than 24m",21.7,78.3,0,10580,51097,0.60957903595123,0.39042096404877,"South"
"Texas",2019,355643,89,317064,18455,229,3.09,32642,10.8,0.24,0.6,1.8,86.1,12.3,10.9,0,0,0,7406777,19.2,"time in care missing",94.6,5.4,0,74,51097,0.60957903595123,0.39042096404877,"South"
"Texas",2019,355643,89,317064,18455,229,3.09,32642,10.8,0.24,0.6,1.8,86.1,12.3,10.9,0,0,0,7406777,19.2,"less than 12m",82.8,17.2,0,22755,51097,0.60957903595123,0.39042096404877,"South"
"Texas",2019,355643,89,317064,18455,229,3.09,32642,10.8,0.24,0.6,1.8,86.1,12.3,10.9,0,0,0,7406777,19.2,"between 12 and 24m",56.2,43.8,0,17688,51097,0.60957903595123,0.39042096404877,"South"
"Texas",2020,337878,91,308415,16434,255,3.41,31108,11.3,0.44,0.5,1.5,87.6,11.5,10.2,0.1,0,0,7486091,19,"greater than 24m",21.6,78.4,0,10884,47543,0.598848116441958,0.401153566245294,"South"
"Texas",2020,337878,91,308415,16434,255,3.41,31108,11.3,0.44,0.5,1.5,87.6,11.5,10.2,0.1,0,0,7486091,19,"time in care missing",96.3,3.8,0,80,47543,0.598848116441958,0.401153566245294,"South"
"Texas",2020,337878,91,308415,16434,255,3.41,31108,11.3,0.44,0.5,1.5,87.6,11.5,10.2,0.1,0,0,7486091,19,"less than 12m",84.2,15.8,0,19948,47543,0.598848116441958,0.401153566245294,"South"
"Texas",2020,337878,91,308415,16434,255,3.41,31108,11.3,0.44,0.5,1.5,87.6,11.5,10.2,0.1,0,0,7486091,19,"between 12 and 24m",55.6,44.4,0,16631,47543,0.598848116441958,0.401153566245294,"South"
